Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Packet Length Mean,Packet Length Std,Max Packet Length,Min Packet Length,SYN Flag Count,ACK Flag Count,RST Flag Count,src_ip
6,10250.000000,12,14,3236,1142,427121.9512195121951219512195,2536.585365853658536585365854,168.3846153846154,270.8055045632846,1094,60,4,22,2,10.0.0.5
6,11872.000000,10,12,3092,1022,346529.6495956873315363881402,1853.099730458221024258760108,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
6,10107.000000,10,12,3092,1022,407044.6225388344711586029485,2176.709211437617492826753735,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
6,10371.000000,12,14,3236,1142,422138.6558673223411435734259,2506.990646996432359463889692,168.3846153846154,270.8055045632846,1094,60,4,22,2,10.0.0.5
6,9426.000000,12,14,3236,1142,464460.0042435815828559304053,2758.328028856354763420326756,168.3846153846154,270.80550456328456,1094,60,4,22,2,10.0.0.5
6,9540.000000,12,12,3236,1022,446331.2368972746331236897275,2515.723270440251572327044025,177.41666666666666,279.97573059503253,1094,72,4,22,0,10.0.0.5
6,9366.000000,12,14,3236,1142,467435.4046551355968396327141,2775.998291693358957932948964,168.3846153846154,270.8055045632846,1094,60,4,22,2,10.0.0.5
6,10037.000000,10,12,3092,1022,409883.4313041745541496463087,2191.890006974195476736076517,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
6,10405.000000,12,12,3236,1022,409226.3334935127342623738587,2306.583373378183565593464680,177.41666666666666,279.97573059503253,1094,72,4,22,0,10.0.0.5
6,8146.000000,14,12,3380,1022,540387.9204517554628038301007,3191.750552418364841640068745,169.30769230769232,270.45471243683284,1094,72,4,24,0,10.0.0.5
6,10383.000000,12,14,3236,1142,421650.7753057883078108446499,2504.093229317153038620822498,168.3846153846154,270.8055045632846,1094,60,4,22,2,10.0.0.5
6,11508.000000,10,12,3092,1022,357490.4414320472714633298575,1911.713590545707334028501912,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
6,8532.000000,12,14,3236,1142,513127.0511017346460384435068,3047.351148616971401781528364,168.3846153846154,270.8055045632846,1094,60,4,22,2,10.0.0.5
6,11010.000000,10,12,3092,1022,373660.3088101725703905540418,1998.183469573115349682107175,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
6,10293.000000,10,12,3092,1022,399689.1091032740697561449529,2137.374914990770426503448946,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
